,Video ID,Likes,Sentiment
7916,2x-VUP_czUM,1247,2
7917,2x-VUP_czUM,738,2
7918,2x-VUP_czUM,444,2
7919,2x-VUP_czUM,262,0
7920,2x-VUP_czUM,394,2
7921,2x-VUP_czUM,262,2
7922,2x-VUP_czUM,204,2
7923,2x-VUP_czUM,238,0
7924,2x-VUP_czUM,172,2
7925,2x-VUP_czUM,57,0
7926,DCY1ZL3yJE0,773,1
7927,DCY1ZL3yJE0,1104,1
7928,DCY1ZL3yJE0,1083,1
7929,DCY1ZL3yJE0,910,1
7930,DCY1ZL3yJE0,418,2
7931,DCY1ZL3yJE0,675,0
7932,DCY1ZL3yJE0,496,1
7933,DCY1ZL3yJE0,516,0
7934,DCY1ZL3yJE0,445,0
7935,DCY1ZL3yJE0,309,1
7936,llfQoYue0Yw,6935,2
7937,llfQoYue0Yw,5394,0
7938,llfQoYue0Yw,416,0
7939,llfQoYue0Yw,206,2
7940,llfQoYue0Yw,31,2
7941,llfQoYue0Yw,24,2
7942,llfQoYue0Yw,2376,1
7943,llfQoYue0Yw,6,2
7944,llfQoYue0Yw,6,2
7945,llfQoYue0Yw,6,2
7946,kkdUBBMNpI4,3060,2
7947,kkdUBBMNpI4,13907,2
7948,kkdUBBMNpI4,4526,0
7949,kkdUBBMNpI4,3095,1
7950,kkdUBBMNpI4,1704,0
7951,kkdUBBMNpI4,358,0
7952,kkdUBBMNpI4,94,1
7953,kkdUBBMNpI4,46,2
7954,kkdUBBMNpI4,9,0
7955,kkdUBBMNpI4,7,0
7956,5u0LUssIl58,231,2
7957,5u0LUssIl58,49,1
7958,5u0LUssIl58,19,2
7959,5u0LUssIl58,63,2
7960,5u0LUssIl58,10,2
7961,5u0LUssIl58,14,0
7962,5u0LUssIl58,20,1
7963,5u0LUssIl58,37,2
7964,5u0LUssIl58,5,2
7965,5u0LUssIl58,4,2
7966,ioSRdn80cXo,459,1
7967,ioSRdn80cXo,1496,0
7968,ioSRdn80cXo,665,2
7969,ioSRdn80cXo,127,1
7970,ioSRdn80cXo,223,2
7971,ioSRdn80cXo,610,2
7972,ioSRdn80cXo,306,1
7973,ioSRdn80cXo,235,0
7974,ioSRdn80cXo,379,1
7975,ioSRdn80cXo,50,2
7976,gTno-x16v8I,1176,0
7977,gTno-x16v8I,1825,2
7978,gTno-x16v8I,680,2
7979,gTno-x16v8I,281,1
7980,gTno-x16v8I,42,1
7981,gTno-x16v8I,16,2
7982,gTno-x16v8I,148,1
7983,gTno-x16v8I,14,2
7984,gTno-x16v8I,13,2
7985,gTno-x16v8I,2,2
7986,WwIbtwd1wqM,144,0
7987,WwIbtwd1wqM,73,0
7988,WwIbtwd1wqM,43,2
7989,WwIbtwd1wqM,8,2
7990,WwIbtwd1wqM,17,2
7991,WwIbtwd1wqM,6,2
7992,WwIbtwd1wqM,16,2
7993,WwIbtwd1wqM,5,2
7994,WwIbtwd1wqM,1,2
7995,WwIbtwd1wqM,1,2
7996,GJj8DmOMvUU,2515,2
7997,GJj8DmOMvUU,15791,2
7998,GJj8DmOMvUU,1637,2
7999,GJj8DmOMvUU,352,0
8000,GJj8DmOMvUU,346,2
8001,GJj8DmOMvUU,107,0
8002,GJj8DmOMvUU,16129,0
8003,GJj8DmOMvUU,423,0
8004,GJj8DmOMvUU,75,2
8005,GJj8DmOMvUU,44,0
8006,HIn28gPT6T8,298,0
8007,HIn28gPT6T8,259,0
8008,HIn28gPT6T8,202,2
8009,HIn28gPT6T8,42,1
8010,HIn28gPT6T8,69,2
8011,HIn28gPT6T8,28,2
8012,HIn28gPT6T8,4,1
8013,HIn28gPT6T8,31,2
8014,HIn28gPT6T8,1,0
8015,HIn28gPT6T8,9,1
8016,WKNJTJSzi58,45,0
8017,WKNJTJSzi58,53,2
8018,WKNJTJSzi58,30,2
8019,WKNJTJSzi58,1,2
8020,WKNJTJSzi58,70,2
8021,WKNJTJSzi58,19,2
8022,WKNJTJSzi58,2,1
8023,WKNJTJSzi58,16,0
8024,WKNJTJSzi58,3,0
8025,WKNJTJSzi58,3,0
8026,uCIFZ3YSia0,26,2
8027,uCIFZ3YSia0,1,2
8028,uCIFZ3YSia0,1,2
8029,uCIFZ3YSia0,3,2
8030,uCIFZ3YSia0,3,2
8031,uCIFZ3YSia0,0,1
8032,uCIFZ3YSia0,2,2
8033,uCIFZ3YSia0,0,1
8034,uCIFZ3YSia0,0,2
8035,uCIFZ3YSia0,2,2
8036,_0_RmPq52Ik,609,2
8037,_0_RmPq52Ik,746,2
8038,_0_RmPq52Ik,372,2
8039,_0_RmPq52Ik,396,1
8040,_0_RmPq52Ik,149,0
8041,_0_RmPq52Ik,81,2
8042,_0_RmPq52Ik,55,2
8043,_0_RmPq52Ik,59,2
8044,_0_RmPq52Ik,49,1
8045,_0_RmPq52Ik,25,2
8046,mizjkPLUFYo,1286,1
8047,mizjkPLUFYo,81,0
8048,mizjkPLUFYo,137,1
8049,mizjkPLUFYo,68,0
8050,mizjkPLUFYo,40,0
8051,mizjkPLUFYo,474,1
8052,mizjkPLUFYo,14,0
8053,mizjkPLUFYo,31,2
8054,mizjkPLUFYo,18,1
8055,mizjkPLUFYo,5,0
8056,TBl0v30uems,2342,0
8057,TBl0v30uems,2426,1
8058,TBl0v30uems,1183,2
8059,TBl0v30uems,1178,0
8060,TBl0v30uems,760,2
8061,TBl0v30uems,530,2
8062,TBl0v30uems,185,0
8063,TBl0v30uems,250,1
8064,TBl0v30uems,300,2
8065,TBl0v30uems,243,2
8066,LVOxY8l23xo,1338,2
8067,LVOxY8l23xo,381,1
8068,LVOxY8l23xo,340,2
8069,LVOxY8l23xo,384,1
8070,LVOxY8l23xo,74,1
8071,LVOxY8l23xo,222,1
8072,LVOxY8l23xo,106,2
8073,LVOxY8l23xo,273,1
8074,LVOxY8l23xo,41,1
8075,LVOxY8l23xo,29,1
8076,UEw6eTVzq8U,35,1
8077,UEw6eTVzq8U,50,1
8078,UEw6eTVzq8U,3,2
8079,UEw6eTVzq8U,15,1
8080,UEw6eTVzq8U,164,0
8081,UEw6eTVzq8U,4,1
8082,UEw6eTVzq8U,0,0
8083,UEw6eTVzq8U,6,0
8084,UEw6eTVzq8U,1,0
8085,UEw6eTVzq8U,9,1
8086,S4JxreI4Lo0,63,0
8087,S4JxreI4Lo0,38,1
8088,S4JxreI4Lo0,22,0
8089,S4JxreI4Lo0,2,2
8090,S4JxreI4Lo0,4,2
8091,S4JxreI4Lo0,15,1
8092,S4JxreI4Lo0,14,1
8093,S4JxreI4Lo0,0,0
8094,S4JxreI4Lo0,0,2
8095,S4JxreI4Lo0,0,2
8096,k1YrhR5w_Fs,8468,0
8097,k1YrhR5w_Fs,2181,1
8098,k1YrhR5w_Fs,1065,0
8099,k1YrhR5w_Fs,1992,0
8100,k1YrhR5w_Fs,188,2
8101,k1YrhR5w_Fs,2390,0
8102,k1YrhR5w_Fs,286,1
8103,k1YrhR5w_Fs,696,0
8104,k1YrhR5w_Fs,425,2
8105,k1YrhR5w_Fs,26,0
8106,I_qoC3C2xvM,74,2
8107,I_qoC3C2xvM,25,2
8108,I_qoC3C2xvM,11,2
8109,I_qoC3C2xvM,11,1
8110,I_qoC3C2xvM,3,2
8111,I_qoC3C2xvM,5,2
8112,I_qoC3C2xvM,6,2
8113,I_qoC3C2xvM,2,0
8114,I_qoC3C2xvM,3,2
8115,I_qoC3C2xvM,1,2
8116,x116DQxj6yM,4,2
8117,x116DQxj6yM,20,1
8118,x116DQxj6yM,3,1
8119,x116DQxj6yM,3,2
8120,x116DQxj6yM,26,1
8121,x116DQxj6yM,6,2
8122,x116DQxj6yM,3,2
8123,x116DQxj6yM,3,2
8124,x116DQxj6yM,1,2
8125,x116DQxj6yM,1,1
8126,amrVJKhr_ec,80,1
8127,amrVJKhr_ec,46,0
8128,amrVJKhr_ec,30,2
8129,amrVJKhr_ec,15,0
8130,amrVJKhr_ec,0,2
8131,amrVJKhr_ec,15,0
8132,amrVJKhr_ec,21,1
8133,amrVJKhr_ec,22,2
8134,amrVJKhr_ec,0,1
8135,amrVJKhr_ec,2,0
8136,yDpjxOxWNOA,96,1
8137,yDpjxOxWNOA,25,2
8138,yDpjxOxWNOA,210,2
8139,yDpjxOxWNOA,752,2
8140,yDpjxOxWNOA,47,2
8141,yDpjxOxWNOA,125,2
8142,yDpjxOxWNOA,147,2
8143,yDpjxOxWNOA,98,2
8144,yDpjxOxWNOA,49,2
8145,yDpjxOxWNOA,100,2
8146,fyDC5d4E-eQ,849,2
8147,fyDC5d4E-eQ,493,2
8148,fyDC5d4E-eQ,71,1
8149,fyDC5d4E-eQ,211,2
8150,fyDC5d4E-eQ,108,2
8151,fyDC5d4E-eQ,94,2
8152,fyDC5d4E-eQ,31,1
8153,fyDC5d4E-eQ,29,2
8154,fyDC5d4E-eQ,14,2
8155,fyDC5d4E-eQ,17,1
8156,tNwrZNSe4xM,27,2
8157,tNwrZNSe4xM,53,2
8158,tNwrZNSe4xM,33,2
8159,tNwrZNSe4xM,8,2
8160,tNwrZNSe4xM,8,2
8161,tNwrZNSe4xM,5,2
8162,tNwrZNSe4xM,27,2
8163,tNwrZNSe4xM,8,2
8164,tNwrZNSe4xM,2,2
8165,tNwrZNSe4xM,1,2
8166,DdcML4Tfn7k,143,2
8167,DdcML4Tfn7k,13,2
8168,DdcML4Tfn7k,20,2
8169,DdcML4Tfn7k,28,2
8170,DdcML4Tfn7k,22,2
8171,DdcML4Tfn7k,49,2
8172,DdcML4Tfn7k,25,2
8173,DdcML4Tfn7k,10,2
8174,DdcML4Tfn7k,2,2
8175,DdcML4Tfn7k,2,2
8176,XzyMYgwxPyI,25,2
8177,XzyMYgwxPyI,56,2
8178,XzyMYgwxPyI,34,2
8179,XzyMYgwxPyI,78,2
8180,XzyMYgwxPyI,14,2
8181,XzyMYgwxPyI,14,1
8182,XzyMYgwxPyI,7,2
8183,XzyMYgwxPyI,14,2
8184,XzyMYgwxPyI,6,2
8185,XzyMYgwxPyI,9,2
8186,cbwLTBpis-s,55,1
8187,cbwLTBpis-s,30,1
8188,cbwLTBpis-s,35,1
8189,cbwLTBpis-s,16,1
8190,cbwLTBpis-s,37,2
8191,cbwLTBpis-s,30,1
8192,cbwLTBpis-s,25,1
8193,cbwLTBpis-s,31,1
8194,cbwLTBpis-s,155,1
8195,cbwLTBpis-s,49,1
8196,0neHlwthEvM,49,1
8197,0neHlwthEvM,51,2
8198,0neHlwthEvM,58,2
8199,0neHlwthEvM,14,2
8200,0neHlwthEvM,5,2
8201,0neHlwthEvM,2,2
8202,0neHlwthEvM,2,1
8203,0neHlwthEvM,3,2
8204,0neHlwthEvM,2,2
8205,0neHlwthEvM,2,2
8206,zdFD4aJojF4,12,2
8207,zdFD4aJojF4,10,2
8208,zdFD4aJojF4,4,2
8209,zdFD4aJojF4,3,2
8210,zdFD4aJojF4,0,2
8211,zdFD4aJojF4,3,2
8212,zdFD4aJojF4,5,2
8213,zdFD4aJojF4,1,2
8214,zdFD4aJojF4,3,2
8215,zdFD4aJojF4,3,2
8216,AhMmX-QvNu8,13,2
8217,AhMmX-QvNu8,16,2
8218,AhMmX-QvNu8,6,2
8219,AhMmX-QvNu8,9,2
8220,AhMmX-QvNu8,5,2
8221,AhMmX-QvNu8,5,2
8222,AhMmX-QvNu8,2,2
8223,AhMmX-QvNu8,1,2
8224,AhMmX-QvNu8,2,2
8225,AhMmX-QvNu8,3,2
8226,jFnV2uXoSII,26,0
8227,jFnV2uXoSII,250,2
8228,jFnV2uXoSII,11,2
8229,jFnV2uXoSII,120,2
8230,jFnV2uXoSII,10,1
8231,jFnV2uXoSII,15,2
8232,jFnV2uXoSII,5,2
8233,jFnV2uXoSII,4,2
8234,jFnV2uXoSII,2,2
8235,jFnV2uXoSII,18,2
8236,mqc6QqoGNWI,13,1
8237,mqc6QqoGNWI,0,2
8238,mqc6QqoGNWI,41,2
8239,mqc6QqoGNWI,11,1
8240,mqc6QqoGNWI,0,2
8241,mqc6QqoGNWI,2,2
8242,mqc6QqoGNWI,0,2
8243,mqc6QqoGNWI,0,1
8244,mqc6QqoGNWI,3,2
8245,mqc6QqoGNWI,0,2
8246,Bz1ppTmOLUY,14,2
8247,Bz1ppTmOLUY,32,2
8248,Bz1ppTmOLUY,55,2
8249,Bz1ppTmOLUY,18,1
8250,Bz1ppTmOLUY,3,1
8251,Bz1ppTmOLUY,5,2
8252,Bz1ppTmOLUY,6,2
8253,Bz1ppTmOLUY,4,2
8254,Bz1ppTmOLUY,7,2
8255,Bz1ppTmOLUY,3,2
8256,uSXTOxDME_g,12,2
8257,uSXTOxDME_g,24,2
8258,uSXTOxDME_g,3,2
8259,uSXTOxDME_g,3,2
8260,uSXTOxDME_g,2,2
8261,uSXTOxDME_g,1,2
8262,uSXTOxDME_g,1,2
8263,uSXTOxDME_g,1,2
8264,uSXTOxDME_g,0,2
8265,uSXTOxDME_g,2,2
8266,4GzT3uraGiA,39,2
8267,4GzT3uraGiA,8,2
8268,4GzT3uraGiA,9,2
8269,4GzT3uraGiA,2,2
8270,4GzT3uraGiA,2,2
8271,4GzT3uraGiA,1,2
8272,4GzT3uraGiA,1,2
8273,4GzT3uraGiA,4,2
8274,4GzT3uraGiA,1,2
8275,4GzT3uraGiA,0,2
8276,6jvrAjL3JnA,192,2
8277,6jvrAjL3JnA,63,2
8278,6jvrAjL3JnA,31,2
8279,6jvrAjL3JnA,6,2
8280,6jvrAjL3JnA,8,2
8281,6jvrAjL3JnA,5,2
8282,6jvrAjL3JnA,12,2
8283,6jvrAjL3JnA,5,2
8284,6jvrAjL3JnA,9,2
8285,6jvrAjL3JnA,42,2
8286,#NAME?,5384,1
8287,#NAME?,3098,0
8288,#NAME?,1979,2
8289,#NAME?,557,2
8290,#NAME?,188,2
8291,#NAME?,10796,2
8292,#NAME?,51,2
8293,#NAME?,27,2
8294,#NAME?,27,1
8295,#NAME?,37,2
8296,SYNiH5IYZCE,10501,1
8297,SYNiH5IYZCE,2813,2
8298,SYNiH5IYZCE,1817,2
8299,SYNiH5IYZCE,332,2
8300,SYNiH5IYZCE,720,1
8301,SYNiH5IYZCE,5063,2
8302,SYNiH5IYZCE,220,2
8303,SYNiH5IYZCE,23,1
8304,SYNiH5IYZCE,399,2
8305,SYNiH5IYZCE,196,2
8306,#NAME?,5257,2
8307,#NAME?,578,2
8308,#NAME?,37,1
8309,#NAME?,193,2
8310,#NAME?,170,1
8311,#NAME?,1535,2
8312,#NAME?,42,2
8313,#NAME?,44,1
8314,#NAME?,127,2
8315,#NAME?,7,2
8316,YSUuBk0wlwA,73,1
8317,YSUuBk0wlwA,16,2
8318,YSUuBk0wlwA,4,2
8319,YSUuBk0wlwA,58,2
8320,YSUuBk0wlwA,4,2
8321,YSUuBk0wlwA,4,2
8322,YSUuBk0wlwA,4,1
8323,YSUuBk0wlwA,2,2
8324,YSUuBk0wlwA,18,2
8325,YSUuBk0wlwA,12,2
8326,2kXKZ0kWHhY,78,1
8327,2kXKZ0kWHhY,13,1
8328,2kXKZ0kWHhY,18,2
8329,2kXKZ0kWHhY,9,2
8330,2kXKZ0kWHhY,5,1
8331,2kXKZ0kWHhY,7,2
8332,2kXKZ0kWHhY,18,2
8333,2kXKZ0kWHhY,7,2
8334,2kXKZ0kWHhY,0,2
8335,2kXKZ0kWHhY,4,2
8336,JSoGsO6n-qU,13414,2
8337,JSoGsO6n-qU,1366,1
8338,JSoGsO6n-qU,778,0
8339,JSoGsO6n-qU,58,0
8340,JSoGsO6n-qU,512,2
8341,JSoGsO6n-qU,5668,2
8342,JSoGsO6n-qU,70,2
8343,JSoGsO6n-qU,40,1
8344,JSoGsO6n-qU,2,2
8345,JSoGsO6n-qU,17,1
8346,xv_5rueuQ4c,4,2
8347,xv_5rueuQ4c,4,2
8348,xv_5rueuQ4c,2,2
8349,xv_5rueuQ4c,1,2
8350,xv_5rueuQ4c,2,2
8351,xv_5rueuQ4c,1,2
8352,xv_5rueuQ4c,1,2
8353,xv_5rueuQ4c,1,2
8354,xv_5rueuQ4c,1,2
8355,xv_5rueuQ4c,1,1
8356,YwjuZyliaTo,27,1
8357,YwjuZyliaTo,7,1
8358,YwjuZyliaTo,4,2
8359,YwjuZyliaTo,61,1
8360,YwjuZyliaTo,9,1
8361,YwjuZyliaTo,7,1
8362,YwjuZyliaTo,9,1
8363,YwjuZyliaTo,2,1
8364,YwjuZyliaTo,2,1
8365,YwjuZyliaTo,8,1
8366,V75oh1i40Pk,66,2
8367,V75oh1i40Pk,3,2
8368,V75oh1i40Pk,4,2
8369,V75oh1i40Pk,6,2
8370,V75oh1i40Pk,2,2
8371,V75oh1i40Pk,5,2
8372,V75oh1i40Pk,2,2
8373,V75oh1i40Pk,2,2
8374,V75oh1i40Pk,2,2
8375,V75oh1i40Pk,3,2
8376,sli9jhUvKFA,865,2
8377,sli9jhUvKFA,912,2
8378,sli9jhUvKFA,378,2
8379,sli9jhUvKFA,232,2
8380,sli9jhUvKFA,255,2
8381,sli9jhUvKFA,121,2
8382,sli9jhUvKFA,112,2
8383,sli9jhUvKFA,13,2
8384,sli9jhUvKFA,68,2
8385,sli9jhUvKFA,23,2
8386,R5R95xV8r5o,5,1
8387,R5R95xV8r5o,16,1
8388,R5R95xV8r5o,6,1
8389,R5R95xV8r5o,1,2
8390,R5R95xV8r5o,1,1
8391,R5R95xV8r5o,2,1
8392,R5R95xV8r5o,0,1
8393,R5R95xV8r5o,0,1
8394,R5R95xV8r5o,1,1
8395,R5R95xV8r5o,0,1
8396,uTLt1bb-eFg,278,2
8397,uTLt1bb-eFg,7,2
8398,uTLt1bb-eFg,25,2
8399,uTLt1bb-eFg,2,2
8400,uTLt1bb-eFg,16,2
8401,uTLt1bb-eFg,9,2
8402,uTLt1bb-eFg,8,2
8403,uTLt1bb-eFg,0,2
8404,uTLt1bb-eFg,3,2
8405,uTLt1bb-eFg,2,2
8406,Am-OokvN-ek,1008,2
8407,Am-OokvN-ek,2901,2
8408,Am-OokvN-ek,30,2
8409,Am-OokvN-ek,565,2
8410,Am-OokvN-ek,703,2
8411,Am-OokvN-ek,220,2
8412,Am-OokvN-ek,161,2
8413,Am-OokvN-ek,237,2
8414,Am-OokvN-ek,13,2
8415,Am-OokvN-ek,259,2
8416,R0w1pKxEDe4,2,2
8417,R0w1pKxEDe4,1,2
8418,R0w1pKxEDe4,2,2
8419,R0w1pKxEDe4,1,2
8420,R0w1pKxEDe4,2,2
8421,R0w1pKxEDe4,0,2
8422,R0w1pKxEDe4,0,2
8423,R0w1pKxEDe4,0,2
8424,R0w1pKxEDe4,0,2
8425,QzXuTZRgOiQ,3184,0
8426,QzXuTZRgOiQ,1409,2
8427,QzXuTZRgOiQ,307,2
8428,QzXuTZRgOiQ,467,2
8429,QzXuTZRgOiQ,155,1
8430,QzXuTZRgOiQ,327,2
8431,QzXuTZRgOiQ,249,2
8432,QzXuTZRgOiQ,137,1
8433,QzXuTZRgOiQ,40,2
8434,QzXuTZRgOiQ,178,2
8435,JaqesAupcVA,3544,2
8436,JaqesAupcVA,3095,2
8437,JaqesAupcVA,655,2
8438,JaqesAupcVA,28,2
8439,JaqesAupcVA,401,2
8440,JaqesAupcVA,730,2
8441,JaqesAupcVA,586,0
8442,JaqesAupcVA,12,2
8443,JaqesAupcVA,423,2
8444,JaqesAupcVA,3450,2
8445,aEu6fcwWCOg,4,0
8446,aEu6fcwWCOg,19,1
8447,aEu6fcwWCOg,6,1
8448,aEu6fcwWCOg,3,2
8449,aEu6fcwWCOg,11,1
8450,aEu6fcwWCOg,4,2
8451,aEu6fcwWCOg,11,1
8452,aEu6fcwWCOg,5,2
8453,aEu6fcwWCOg,1,2
8454,aEu6fcwWCOg,3,2
8455,rmWXRoJVxh8,2903,2
8456,rmWXRoJVxh8,253,0
8457,rmWXRoJVxh8,60,2
8458,rmWXRoJVxh8,1,2
8459,rmWXRoJVxh8,2,2
8460,rmWXRoJVxh8,1998,0
8461,rmWXRoJVxh8,6,2
8462,rmWXRoJVxh8,1,2
8463,rmWXRoJVxh8,3,2
8464,rmWXRoJVxh8,1,2
8465,WzSJM31H4oU,27,2
8466,WzSJM31H4oU,185,1
8467,WzSJM31H4oU,60,1
8468,WzSJM31H4oU,56,2
8469,WzSJM31H4oU,37,2
8470,WzSJM31H4oU,10,2
8471,WzSJM31H4oU,22,2
8472,WzSJM31H4oU,14,2
8473,WzSJM31H4oU,4,2
8474,WzSJM31H4oU,5,1
8475,cEvucCcV4ok,50,1
8476,cEvucCcV4ok,68,1
8477,cEvucCcV4ok,64,1
8478,cEvucCcV4ok,13,1
8479,cEvucCcV4ok,18,1
8480,cEvucCcV4ok,28,1
8481,cEvucCcV4ok,12,1
8482,cEvucCcV4ok,15,1
8483,cEvucCcV4ok,3,2
8484,cEvucCcV4ok,5,2
8485,roYNixE0N1c,38,1
8486,roYNixE0N1c,6,2
8487,roYNixE0N1c,6,2
8488,roYNixE0N1c,7,2
8489,roYNixE0N1c,2,1
8490,roYNixE0N1c,3,1
8491,roYNixE0N1c,0,1
8492,roYNixE0N1c,0,1
8493,roYNixE0N1c,26,2
8494,roYNixE0N1c,0,1
8495,WAKjzzAAYRo,15494,1
8496,WAKjzzAAYRo,30528,1
8497,WAKjzzAAYRo,1222,2
8498,WAKjzzAAYRo,149,1
8499,WAKjzzAAYRo,230,1
8500,WAKjzzAAYRo,28,2
8501,WAKjzzAAYRo,34797,2
8502,WAKjzzAAYRo,157,2
8503,WAKjzzAAYRo,110,1
8504,WAKjzzAAYRo,8,1
8505,AfHGm9vgoOM,65,1
8506,AfHGm9vgoOM,113,2
8507,AfHGm9vgoOM,28,2
8508,AfHGm9vgoOM,17,1
8509,AfHGm9vgoOM,14,2
8510,AfHGm9vgoOM,24,2
8511,AfHGm9vgoOM,13,2
8512,AfHGm9vgoOM,15,2
8513,AfHGm9vgoOM,8,2
8514,AfHGm9vgoOM,2,2
8515,RuoNDegjPts,1498,2
8516,RuoNDegjPts,1149,2
8517,RuoNDegjPts,165,2
8518,RuoNDegjPts,90,2
8519,RuoNDegjPts,2603,2
8520,RuoNDegjPts,395,2
8521,RuoNDegjPts,156,2
8522,RuoNDegjPts,421,2
8523,RuoNDegjPts,322,2
8524,RuoNDegjPts,176,2
8525,WDZmnkfaDF4,2361,2
8526,WDZmnkfaDF4,1091,0
8527,WDZmnkfaDF4,403,2
8528,WDZmnkfaDF4,286,2
8529,WDZmnkfaDF4,473,2
8530,WDZmnkfaDF4,761,2
8531,WDZmnkfaDF4,826,0
8532,WDZmnkfaDF4,225,2
8533,WDZmnkfaDF4,249,2
8534,WDZmnkfaDF4,351,0
8535,P0OK4LDOk_k,2355,2
8536,P0OK4LDOk_k,8996,1
8537,P0OK4LDOk_k,1644,2
8538,P0OK4LDOk_k,328,2
8539,P0OK4LDOk_k,577,2
8540,P0OK4LDOk_k,132,2
8541,P0OK4LDOk_k,1152,0
8542,P0OK4LDOk_k,213,2
8543,P0OK4LDOk_k,90,0
8544,P0OK4LDOk_k,60,2
8545,tATTLWTfoaY,292,2
8546,tATTLWTfoaY,340,2
8547,tATTLWTfoaY,628,2
8548,tATTLWTfoaY,197,2
8549,tATTLWTfoaY,122,2
8550,tATTLWTfoaY,57,1
8551,tATTLWTfoaY,62,2
8552,tATTLWTfoaY,45,2
8553,tATTLWTfoaY,25,2
8554,tATTLWTfoaY,24,2
8555,8s2WrDhdS08,249,2
8556,8s2WrDhdS08,95,2
8557,8s2WrDhdS08,1417,2
8558,8s2WrDhdS08,572,2
8559,8s2WrDhdS08,470,2
8560,8s2WrDhdS08,304,2
8561,8s2WrDhdS08,148,1
8562,8s2WrDhdS08,104,2
8563,8s2WrDhdS08,121,2
8564,8s2WrDhdS08,277,2
8565,TmQDnTBle8M,118,1
8566,TmQDnTBle8M,193,2
8567,TmQDnTBle8M,402,2
8568,TmQDnTBle8M,79,2
8569,TmQDnTBle8M,11,2
8570,TmQDnTBle8M,77,2
8571,TmQDnTBle8M,40,2
8572,TmQDnTBle8M,3,2
8573,TmQDnTBle8M,23,2
8574,TmQDnTBle8M,1,2
8575,PyynWtxu3ac,36,2
8576,PyynWtxu3ac,16,2
8577,PyynWtxu3ac,16,2
8578,PyynWtxu3ac,8,2
8579,PyynWtxu3ac,74,2
8580,PyynWtxu3ac,2,2
8581,PyynWtxu3ac,2,2
8582,PyynWtxu3ac,26,2
8583,PyynWtxu3ac,7,2
8584,PyynWtxu3ac,3,2
8585,2sZvLAiNlmQ,21,2
8586,2sZvLAiNlmQ,44,2
8587,2sZvLAiNlmQ,15,1
8588,2sZvLAiNlmQ,38,2
8589,2sZvLAiNlmQ,67,2
8590,2sZvLAiNlmQ,7,2
8591,2sZvLAiNlmQ,146,2
8592,2sZvLAiNlmQ,3,2
8593,2sZvLAiNlmQ,7,2
8594,2sZvLAiNlmQ,3,2
8595,pS7Kw0SELFo,162,2
8596,pS7Kw0SELFo,928,2
8597,pS7Kw0SELFo,432,2
8598,pS7Kw0SELFo,77,2
8599,pS7Kw0SELFo,136,2
8600,pS7Kw0SELFo,18,0
8601,pS7Kw0SELFo,30,2
8602,pS7Kw0SELFo,129,2
8603,pS7Kw0SELFo,4,2
8604,pS7Kw0SELFo,142,2
8605,vO5uEF4GiHI,392,1
8606,vO5uEF4GiHI,107,2
8607,vO5uEF4GiHI,33,2
8608,vO5uEF4GiHI,43,2
8609,vO5uEF4GiHI,50,2
8610,vO5uEF4GiHI,135,2
8611,vO5uEF4GiHI,5,2
8612,vO5uEF4GiHI,7,2
8613,vO5uEF4GiHI,15,2
8614,vO5uEF4GiHI,73,1
8615,qxI4eXGvUqQ,4,2
8616,qxI4eXGvUqQ,2,2
8617,qxI4eXGvUqQ,2,1
8618,qxI4eXGvUqQ,1,2
8619,qxI4eXGvUqQ,1,1
8620,qxI4eXGvUqQ,1,2
8621,qxI4eXGvUqQ,1,2
8622,qxI4eXGvUqQ,1,2
8623,qxI4eXGvUqQ,1,2
8624,qxI4eXGvUqQ,2,1
8625,VyeTkGWcKUA,83,1
8626,VyeTkGWcKUA,14,1
8627,VyeTkGWcKUA,71,2
8628,VyeTkGWcKUA,31,2
8629,VyeTkGWcKUA,4,2
8630,VyeTkGWcKUA,10,2
8631,VyeTkGWcKUA,25,2
8632,VyeTkGWcKUA,1,2
8633,VyeTkGWcKUA,5,2
8634,VyeTkGWcKUA,4,2
8635,u2IZJJna3yE,2,1
8636,u2IZJJna3yE,4,2
8637,u2IZJJna3yE,0,2
8638,u2IZJJna3yE,2,2
8639,u2IZJJna3yE,1,2
8640,u2IZJJna3yE,0,2
8641,u2IZJJna3yE,0,2
8642,u2IZJJna3yE,0,2
8643,u2IZJJna3yE,1,1
8644,u2IZJJna3yE,0,2
8645,IMIZ1KdU8DI,0,2
8646,IMIZ1KdU8DI,1,2
8647,IMIZ1KdU8DI,0,2
8648,IMIZ1KdU8DI,1,2
8649,IMIZ1KdU8DI,6,2
8650,IMIZ1KdU8DI,0,2
8651,IMIZ1KdU8DI,0,2
8652,IMIZ1KdU8DI,1,2
8653,IMIZ1KdU8DI,0,2
8654,IMIZ1KdU8DI,0,2
8655,3jgH5weXYwA,698,1
8656,3jgH5weXYwA,127,1
8657,3jgH5weXYwA,1,2
8658,3jgH5weXYwA,0,1
8659,3jgH5weXYwA,0,2
8660,3jgH5weXYwA,27,1
8661,3jgH5weXYwA,88,2
8662,3jgH5weXYwA,1619,1
8663,3jgH5weXYwA,3,1
8664,3jgH5weXYwA,20,2
8665,ZgeorpjGJC0,22,2
8666,ZgeorpjGJC0,5,2
8667,ZgeorpjGJC0,1,2
8668,ZgeorpjGJC0,0,2
8669,ZgeorpjGJC0,0,2
8670,ZgeorpjGJC0,0,2
8671,ZgeorpjGJC0,0,2
